username;Nickname;Likes;Followers;Bio;view_count;like_count;comment_count;save_count;engagement_rate_influencer
ritaspam15;ritaspam15;80500000.0;1800000.0;Si es que me borran esta cuenta acá les dejo otro spam mas @ritaspam18 😮‍💨😉;2289800.0;415300.0;898.0;31289.0;40.35171891719745
anas_fikry;Anas fikry;218700000.0;13100000.0;ig: anas_vikry  ⬆️ENDROSE BISNIS DM IG⬆️;3685400.0;200300.0;2599.0;8881.0;22.72487843137255
tariqjamilofcl;Tariq Jamil;59100000.0;3700000.0;My official account. An Islamic scholar and preacher from Pakistan. #peace #love;219700.0;45137.0;600.0;2291.0;47.913329175824174
dannygrubs;Danny Kim;117600000.0;5200000.0;a cooking show with all my chef friends👨‍🍳 📬 danny@grubs.media;4376100.0;614300.0;2277.0;56173.0;21.006398148148147
jayrscottyy;Jay;165300000.0;3200000.0;Business: Jordanscott@a-listme.com  Check out Ironvest!;8022178.0;808489.0;9929.0;25874.0;8.708173181818182
nardwuar;Nardwuar;133700000.0;7200000.0;Yup, it’s me, Nardwuar the Human Serviette! Doot doo! www.nardwuar.com;9900000.0;1332800.0;3774.0;60792.0;42.482179736842106
doombreaker03;думбрейкер;42900000.0;812800.0;мешаю;4277400.0;564200.0;1692.0;104994.0;29.092043
thehypehouse;The Hype House;829400000.0;20900000.0;Welcome To The Hype House 📧 hypehouse@hypeartistsagency.com;20000000.0;643056.0;569.0;13030.0;26.387428095238096
kimandnorth;Kim and North;534600000.0;16700000.0;Me and my bestie 💋 Managed by an adult;41400000.0;4650900.0;0.0;105881.0;140.92665197530863
fela.austin;Fela Austin;114500000.0;3700000.0;YT: Fela Austin POV  ashaira27@gmail.com;5204600.0;442700.0;3051.0;34772.0;31.65125813559322
kangsoyeon_;강소연;3100000.0;549200.0;YouTube : 소연에반하다 Instagram : kangsoyeon__ E mail : ksysoyun99@gmail.com;6176100.0;785150.0;8134.0;20814.0;17.383356190476192
barbaracoura;Bárbara Coura;481300000.0;11500000.0;22yo 🏳️‍🌈b contatobarbaracoura@gmail.com bora bater 2M no ig 🎉 @barbaracoura;1184900.0;272903.0;1989.0;8590.0;26.24811625
jakethes.d;Haylee&Jake❤️;68000000.0;1200000.0;🐾Mass Service Dog Team🐾 chronic illness warrior;2489000.0;215062.0;449.0;14585.0;17.70222393939394
fujiiian;Fujiiian;1100000000.0;22200000.0;No bio yet;58868200.0;4630100.0;18624.0;135585.0;8.279958459530025
hyunggiii;✨;5600000.0;59900.0;after effects/capcut;8052300.0;1556349.0;9569.0;171769.0;20.04664940567259
ehbeefamily;Eh Bee Family;239300000.0;12500000.0;We want to make as many people laugh as humanly possible!;133115300.0;18613800.0;37223.0;749408.0;51.90195590163935
theovon;Theo Von;90300000.0;5700000.0;Your cousin.;75202100.0;7773200.0;44191.0;357102.0;22.71881871794872
sturniolo.triplets;Sturniolo’s;149800000.0;6900000.0;⬇️Triplet YouTubers  @sturniolos new vid on Fridays  ⬇️ Other socials below ⬇️;7000000.0;1193900.0;22832.0;131600.0;12.15961756097561
eebruu____;EBRU DEMIR;111100000.0;3100000.0;🤍 Alle meine Outfits 😍 / Impressum  👇🏻;412223300.0;43383900.0;228061.0;3554053.0;619.6227231289516
alpha.pookie;Paul Karpov;82600000.0;1000000.0;6’5 📧: paulkarpov@slogansocial.com;2629500.0;374200.0;3702.0;28636.0;46.558270285714286
na_rouch;누하일라;4800000.0;270900.0;🫶🏻 EAT SLEEP REPEAT  👁️👅👁️ All about 🇰🇷 and more …;23889700.0;2128187.0;9560.0;154134.0;43.77720894736842
terjiah_loui;terjiah_loui;91800000.0;2700000.0;📍DTX 📬Business Email: terjiah@yahoo.com  DA MAMAS BE HATING😂;847000.0;203200.0;660.0;14686.0;18.116486373165618
emilyfauver;emily&ella;281300000.0;4700000.0;SEE DAILY LIFE ON IG👆🏼 CEO of 🐷 & 🐰 ✉️ emilyfauver@trend-mgmt.com;75100000.0;9423400.0;83067.0;322806.0;37.08640941379311
ekosaputra20;Eko Saputra;606900000.0;10100000.0;❤️HALO SEMUANYA❤️  Rendanknya Ada Di kranjank kunink😊👇👇;83278200.0;6314703.0;29668.0;220638.0;70.14068272727273
riaricis;Ria Ricis;1400000000.0;41600000.0;Video baru!! Klik;38399900.0;2766200.0;49961.0;164196.0;15.872101370967744
imlucastho;ImLucasTho;22700000.0;377300.0;CEO of POV   Ansonsten bin ich Lucas  📧 lucas@btstrm.com;1919100.0;101700.0;398.0;5737.0;17.98176463414634
japanfriends;Japan and friends;142300000.0;3800000.0;Youtube & IG ☝️ ติดต่องาน japanandfriend@gmail.com Line @japanandfriends;50280700.0;4733600.0;5529.0;112701.0;72.39893
benjikrol;Benji Krol;1800000000.0;34000000.0;hi  yt: benjikrol biz: benji@totallymgmt.com;871900.0;148500.0;1787.0;12261.0;35.070328800988875
firefighterfenton;Firefighter Fenton;7800000.0;458000.0;AZ👨🏻‍🚒 Subscribe to my YouTube  firefighterfenton@gmail.com;18297728.0;1922251.0;7944.0;149946.0;20.841760303030306
sadieemckennaa;sadie mckenna;138200000.0;2500000.0;@thehypehouse  sadieemckennaa on insta  ✟;4730100.0;668182.0;1298.0;40851.0;21.767061228070176
vida.perruna;Vida Perruna;42200000.0;2900000.0;vas a reir como nunca con Max y coco 🐶❤ contenido exclusivo en FB e instagram😏;37512000.0;5545300.0;28212.0;208864.0;39.13246448979592
shailasabt;Shailasabt;2200000.0;927200.0;Gcc Star 🤩⭐️;30417500.0;628400.0;4967.0;64186.0;1088812.142857143
jindaouis;Louisa Jindaoui;92000000.0;3500000.0;NEUES TRIKOT VON NADER ⬇️;7265700.0;975900.0;9555.0;99568.0;15.46719230496454
anuel;ANUEL;5100000.0;4800000.0;“OH NA NA” OUT NOW!;43500000.0;3208500.0;36341.0;218900.0;88.3372362716763
duyyy.real.channel;Ngô Đức Duy;306000000.0;7200000.0;Review và xàm xí🐧🐧🐧 Contact: ngoducduy.1511@gmail.com;88800000.0;6372900.0;17739.0;163285.0;53.99322285714285
itsceceh;Casey Kaspol;312900000.0;7600000.0;No bio yet;154026300.0;17818300.0;138556.0;650564.0;437.3913806863528
adamrayokay;ADAMRAY;201100000.0;7200000.0;THANK YOU FOR 7.2 MIL😭🩵  adamray@mattermediagroup.com  NEW YOUTUBE VIDEO⬇️⬇️⬇️;846900.0;142900.0;623.0;3149.0;12.58228383561644
chengkhen2k2;Cheng🦐;190100000.0;4500000.0;📌 Contact for work📲 (Ko acc phụ) Mxh và tất cả đồ Cheng Khén ở đây nè 👇🏻;2312000.0;190700.0;823.0;5012.0;72.0680734375
bryan_sanchez___;Bryan_Sanchezz;60800000.0;1400000.0;Hou$ton tx📍Shock The World ❤️🦋 Follow da IG 🤘🏼 Love y’all ❤️‍🔥🇵🇪 1.5M?!!;7461300.0;749400.0;764.0;73382.0;50.89083568
byefarzy;Farzy  🍯;209700000.0;2700000.0;LIVE EVERYDAY 🍯 Promo: Farzymgmt@gmail.com;70256200.0;13204901.0;141745.0;1302874.0;49.83378833333333
rug;FaZe Rug;216400000.0;10800000.0;That YouTuber FaZe Rug trying to be a TikTocker. FOLLOW ME ON INSTAGRAM ↗️;57700000.0;7268600.0;56994.0;390700.0;33.42660291666667
kingrolluss;Rolls;57200000.0;899500.0;These days my comments get  more likes than my videos 🙃;31325210.0;5571692.0;83050.0;176541.0;66.12723083333333
turmadavalzinhaoficial;Turma da Valzinha ✨;167500000.0;10200000.0;contato: valzinha@viralizaentretenimento.com 📩 inscreva-se no nosso canal 👇🏻;121318400.0;8502471.0;138032.0;260898.0;62.66577262569832
thejoeyswoll;Joey Swoll;224100000.0;7200000.0;CEO of GYM POSITIVITY Business/Coaching 📬 joey@joeyswoll.com New MYOB Merch! ⬇️;37069300.0;10500000.0;70089.0;463300.0;31.26362964912281
mariah_amato;Mariah Amato;80800000.0;2300000.0;🤌🏼  mariahamato@underscoretalent.com;18217800.0;3065500.0;14730.0;80471.0;83.38714333333333
alex.boychuck;alex;134900000.0;1000000.0;👇🏼New Videos Every Day😂 ⚠️Road to 1.1 Million⚠️ 📩: alexboychuck@gmail.com NY;935100.0;69058.0;480.0;4682.0;14.727644
shira_flame;☁️Sweet B. Girl☁️;22800000.0;493700.0;☁️heya im shira☁️ reposts is OK with MY credit 3D animator/HCH Commissions OPEN;11912300.0;2352798.0;30250.0;369431.0;35.556346363636365
jayfujiwara;Jay Fujiwara;81200000.0;4700000.0;🇬🇧🇯🇵 Teaching English;64500000.0;6323900.0;21321.0;1228700.0;52.87712042372881
rucenuenda1;Ruce Nuenda;539000000.0;5600000.0;Hate comments will be removed;61700000.0;8306100.0;39106.0;366500.0;22.60101927272727
agustinlocutor;agustinlocutor;20000000.0;2400000.0;Locutor 🎙️ Conductor 🎤 Ringannouncer 🥊 Actor 🎬;2061200.0;184890.0;1175.0;21586.0;17.2337484765625
ne_4_;نيف السيد;71900000.0;4700000.0;📍Riyadh عاشق ل السفر ✈️ احارب التنمر👌😂;11700000.0;593300.0;8862.0;42394.0;82.0189837037037
gingerbilly1;Ginger Billy;75200000.0;7200000.0;My new song “you’ll see that in a small town” is on all streamin platforms!;8369200.0;930154.0;9207.0;63235.0;28.211897714285715
millane;millane;389000000.0;7000000.0;just a girl having fun by posting some vids :D ✉️ millane@getitdone.de;64188100.0;8268200.0;10601.0;460063.0;83.68978545454546
sorrisoda2_scdr;Erik Ribeiro 🌐;442500.0;56400.0;🚨Obs : conta minha secundário sorrisoda2 🥳 Segue lá no Instagram : sorrisoda2;195100.0;22894.0;68.0;1354.0;25.96864303030303
cinetimmy;sophia;3300000.0;29200.0;joão felix <3  dont spam like;6004800.0;1215527.0;7647.0;238131.0;39.89934569444444
brunoliima019;Bruno Lima;203200000.0;7700000.0;Tudo isso e mais um poucos nos storys do meu Instagram @brunoliima019;5540400.0;693800.0;1807.0;22387.0;7.748174385964912
itspierreboo;Pierre;436300000.0;13800000.0;Bonjour! 🥰🇫🇷 📨 pierre@outshinetalent.com;1812900.0;248500.0;6038.0;8934.0;32.604630588235295
tonylopez;Tony Lopez;1200000000.0;23200000.0;Hey there.;6878600.0;1218700.0;4396.0;77700.0;112.73576119402983
steven_he;Steven He;75500000.0;7300000.0;🇨🇳🇮🇪 Chinese-Irish Actor Ginormo 🎬 ✨ EMOTIONAL DAMAGE✨;51471300.0;9608192.0;52563.0;556862.0;21.59454513888889
cellat36;cellat36;422100000.0;8600000.0;(8.6M+) Cellat ailesi 🖤 ÖDCFC 😈;16000000.0;816400.0;12054.0;35187.0;99.81318450980392
shahdzn;Shahd Naser;30200000.0;2200000.0;القُدْسُ عَروسُ عروبَتِكُم 🇵🇸  📍Dubai 👻: Shahdzn1 📧 Shahdzn.info@gmail.com;1197600.0;77467.0;576.0;13746.0;33.71396191780822
celinaspookyboo;CelinaSpookyBoo;1100000000.0;27600000.0;"My New Makeup Collection & My New Book ""Hollow""👇❤️";133639000.0;25174815.0;367089.0;1492257.0;32.14663724770642
patec_wariatec;Patec_Wariatec;10300000.0;1400000.0;Siemka tutaj Patec 🐒;2491000.0;330918.0;3556.0;18770.0;44.144587792207794
esen_alva;Esen;293800000.0;7500000.0;25 🇲🇽 Prácticamente mi vida es un chiste y eso es lo que cuento xd;66319300.0;8910000.0;58878.0;675480.0;52.37753478927203
dindahw14;Dinda Hauw;88000000.0;5000000.0;Menyusui mudah & happy @momuung.id;10296800.0;577522.0;1560.0;20832.0;49.7559975
narins.beauty_;Narins Beauty;38600000.0;4100000.0;Snapchat: naro_amara 🔥;7900000.0;513300.0;1512.0;27971.0;29.03187263888889
gakbakaljoget;TRETAN MUSLIM;7400000.0;347300.0;Why people so WHYYYYYY🤷🏻‍♂️;30798100.0;2179762.0;17358.0;85212.0;18.980562987012988
duolingobrasil;Duolingo Brasil 🇧🇷;58100000.0;3800000.0;"Ensino de idiomas gratuito para todo o mundo. ""Duo, devolve meu pai?"" - não 🥰";53633200.0;7206425.0;178359.0;663406.0;25.771223113207547
matheusyurley;Matheus Yurley;76000000.0;8600000.0;Campeão do Power Couple Brasil 5  Artista, Cantor , Empresário & Pai ❤️;14198900.0;1482900.0;8004.0;47775.0;20.20679980392157
sebasmorenooo;Sebastian Moreno 📸;147700000.0;8600000.0;Creador de contenido fotográfico 📸🇨🇴 Por si necesitas contactarme 👇🏼;131500000.0;13329800.0;81173.0;668165.0;62.741556333333335
tasyafarasya;Tasya Farasya;114000000.0;3500000.0;No bio yet.;883600.0;74553.0;914.0;971.0;16.195852857142857
ratuauliaa22;Ratu Aulia;461300000.0;14600000.0;iseng;6385100.0;701700.0;1850.0;18067.0;23.27973126126126
dermdoctor;DermDoctor | Dr. Shah;541800000.0;18200000.0;Doctor | Dermatologist ⬇️ favorite skincare ⬇️;21598000.0;317700.0;2868.0;15344.0;19.377676103896103
fueyruss;Fueyruss;124300000.0;4900000.0;FOLLOW ME ON IG Business inquiries: (Instagram);59584300.0;8127894.0;14876.0;482749.0;14.02580610561056
bonecao;bonecão;23500000.0;1700000.0;De dia vídeos de humor e de noite lives de games. bonecao@contentlabbrasil.com;6055314.0;1228485.0;22921.0;66421.0;35.3559582300885
saraisthreads;Sarai Marie;163900000.0;3200000.0;My only account. Love you ❤️ saraimarie@select.co Instagram: saraimariee_;30627500.0;5669500.0;14320.0;236290.0;86741.42415730337
awakbyapern;vivi;30400.0;1661.0;Aday aday yan;171146.0;344.0;9.0;25.0;9.758146153846154
nlechoppamusic;NLE choppa 💜;321900000.0;16600000.000000002;Cottonwood 2 DELUXE 2.0 OUT NOW 👿💜;7268000.0;1352190.0;7961.0;122728.0;366.3934589041096
ali.samir11;علي سمير;25400000.0;2700000.0;راقب أباك جيداً وأعتني به  فقد يرحل عنك فجأة كما فعل ابي 💔;9000000.0;871500.0;11818.0;33401.0;39.33455865979381
fardows4;fardows💃🏽;88500000.0;2500000.0;fardows@revishaan.com I look better on ig x Fardows4SS@gmail.com;32468200.0;7166666.0;37158.0;217692.0;30.307676470588238
lilyxgarcia;Lily Garcia;688500000.0;18600000.0;😈😈😈 ig: @lilyxgarcia 📩: soylilyxgarcia@gmail.com;5562400.0;1243300.0;24689.0;57227.0;9.40105268292683
drphil;Dr. Phil;45400000.0;7500000.0;Dr. Phil;20387200.0;100389.0;1979.0;2291.0;39.955631914893615
marquis.culton;Marquis Culton;65599999.99999999;1300000.0;📩: marquis.culton@gmail.com Comedy/Skits 22 👇Get Lupy Lups New Cotton Candy👇;60806578.0;10200593.0;40782.0;521953.0;20.42421419117647
chris_thememegod;Chris Tyson;95700000.0;9700000.0;Tucker’s dad by day. Professional goofball by night.;52500000.0;1635000.0;65163.0;93386.0;35.775845
abbduuu21;بوشنب⭐️;611500000.0;16200000.0;More Videos and Full Story You Need to Watch on my   SNAPCHAT and INSTAGRAM ⬇️⬇️;218607800.0;7508771.0;91678.0;323969.0;31.684940508474572
itssassagurl;Sassa Gurl #streamMariaHiwaga;337400000.0;7700000.0;Pambansang mima  🍃Stream Maria Hiwaga🍃  📩 Felix.Petate13@gmail.com;25611100.0;2981700.0;21079.0;153340.0;117.7472412387938
allan_jeon;Allan Jeon;244500000.0;8500000.0;𝐌𝐢𝐧𝐡𝐨 Dança | Lifestyle | Entretenimento allan@changodigital.com.br;2663300.0;430465.0;2259.0;24587.0;14.45774846153846
ujoaozinho;uJoãozinho 🤘🏻;148600000.0;9200000.0;Video novo é só clicar no logo ali             ↗️  comercialujoaozinho@gmail.com;36200000.0;4137300.0;4509.0;140531.0;31.659690322580644
usablaucomedyy;Blaucomedy;1265.0;115.0;No bio yet.;860.0;32.0;0.0;1.0;35.74381051282051
djadoni;Djadoni;15200000.0;2000000.0;De donde salen todas las FRASES VIRALES 👇🏽;33556200.0;1692953.0;6339.0;112994.0;26.15592882022472
thatlittlepuff;ThatLittlePuff;812500000.0;33600000.0;😾 Learn More Below 😾;482911600.0;33001402.0;131873.0;966558.0;59.81181346456693
deborahyowa;Deborah yowa;329700000.0;18100000.0;#Asmr#food#emoji;85952500.0;3349244.0;20987.0;144394.0;80.00525911764706
mastercorbuzier;Deddy Corbuzier;64800000.0;3800000.0;Using TIKTOK to tell you the truth. YOU KNOW WHO I AM.;86214300.0;6911500.0;87107.0;130490.0;29.730354462151396
tuckerbudzyn;tuckerbudzyn;240500000.0;11200000.0;Tucker the Golden Retriever Featuring his son Todd The lion boys 🦁;164282200.0;26821800.0;176012.0;972592.0;57.84437302325581
yonumo;ni ☆;10200000.0;300700.0;drawing what i love TWITTER @/omisuu for more art 🥮🌱🎐;2789600.0;477700.0;1682.0;77398.0;38.688496774193545
thehealchef;Harry Heal;61800000.0;3500000.0;Alrighty Guys meg@redfluence.co.uk Full Recipes Below 👇👇👇;4219500.0;634200.0;2800.0;116221.0;41.26070027777778
mirceabravo;Mircea Bravo;13400000.0;1000000.0;Hai în cinema să vezi filmul Nuntă pe Bani;2611500.0;131300.0;1186.0;10078.0;14.601411353135314
gzfoodqood;Foodqood by Giallozafferano;416700000.0;24200000.0;Collab👉gzfoodqood@zenzero-talentagency.it;8416700.0;351100.0;2686.0;53962.0;36.53333615384615
mas_nizar;IG: nizar_abzhr31;405800000.0;10000000.0;No bio yet.;2484800.0;314700.0;5270.0;16812.0;24.660358830083567
alebardo19;Abelardo Bobadilla;342300000.0;6000000.0;GRACIAS POR EL APOYO💗 Mi insta abajito 📥: alebardobobadilla19@gmail.com;40540800.0;7524642.0;32113.0;666713.0;30.50660433333333
thanhdoanshop;Thanh Đoàn;12800000.0;924900.0;Chân Thành & Ấm Áp;4589800.0;145790.0;2180.0;5551.0;48.19668717948718
steveioe;Steveioe;456900000.0;11500000.0;Jokes Not Advice Not a Doctor. Retired ER Tech😌 Steveioeteam@gmail.com 🎟️👇;8710700.0;1094413.0;5871.0;37113.0;32.041244
bigtugg;Tucker Lindgren;139300000.0;2900000.0;for the validation of strangers  Biz: hello@thegoldstudios.com  Check youtube!;2612900.0;445100.0;5022.0;23203.0;41.97020292207792
fritzdoesart;fritzdoesart;226300000.0;9400000.0;“Pigment Kit” 🐷🎨 Now Available! (Link below) ⬇️;1511500.0;142630.0;716.0;5722.0;27.7079063878327
shammiltd;Shammi;126800000.0;6800000.0;I’m just out here Makin’ Memories 🍻🌴;92322000.0;11302000.0;107012.0;395506.0;44.288898441558445
nikicumerlato;Nicole Cumerlato;19000000.0;1200000.0;Oi pessoinhas ❤️  Bem vindos ao meu mundo 🍕👽 📧: contato@nikiemu.com;2314300.0;267700.0;1622.0;18837.0;55.90496557142857
cristorata7;Cristopher;36900000.0;1700000.0;📩: cristoratacontacto7@gmail.com Canal de fijas gratis del “Tío reparto“👇🏻;28432700.0;2848100.0;22505.0;136766.0;35.95504168141593
melfouad;Melfouad;37200000.0;2000000.0;✨️ SEUL ET UNIQUE COMPTE ✨️;4989800.0;535400.0;44278.0;22049.0;32.29040846666667
iben_ma;Iben M.A.;734500000.0;21900000.0;living life to the fullest of capacity 💯🚀  LLTTFOC;12673500.0;671700.0;6560.0;20931.0;34.365575192307695
paigetaylor.s_2;Paige Taylor;136400.0;5757.0;No bio yet.;12257.0;775.0;15.0;28.0;50.471
mikaelatesta;Mikaela Testa;109600000.0;2400000.0;i vlog everyday (*ᴗ͈ˬᴗ͈)ꕤ*.ﾟ;4044100.0;610100.0;2152.0;21876.0;32.40580571428571
jorgito_guayaco_o;Jorge naranjo peñafiel;29700000.0;4700000.0;Si deseas sigueme en mi cuenta de Instagram @guayaco;2930100.0;120605.0;1151.0;8146.0;24.636762763157893
saraecheagaray;sara;343200000.0;7800000.0;Creative Director in Residence for Too Faced  TeamSaraEcheagaray@wmeagency.com;58484600.0;9979400.0;24592.0;446405.0;22.644449625
danielswall;Daniel Wall;123800000.0;1700000.0;Full Interview with Salem Ilese 👇👇👇;31310700.0;4133581.0;25272.0;334376.0;44.6064675
jeromepolin98;Jerome Polin;187800000.0;5400000.0;Applied Math Waseda University 早稲田大学応数 Business: partnership@mantappu.com;34200000.0;3516500.0;67923.0;76194.0;24.678442290502797
fatcomedy1;FATCOMEDY;12300000.0;1400000.0;Mein YouTube 🙋🏻‍♂️;35500000.0;2228600.0;22379.0;64556.0;11.872061494252874
analisseworld;Analisseworld;252000000.0;11100000.0;🇳🇮🇩🇴 IG: Analisseworld & meettherodz ✨ BI: teamrodz@projectztalent.com;8251200.0;1274400.0;5340.0;85069.0;29.358810661157023
bp_tiktok;blackpinkofficial;551200000.0;46800000.0;BLACKPINK IN YOUR AREA;33100000.0;3729600.0;31751.0;229600.0;47.97027
jadenbahtera;SUPER JADEN🥊;65599999.99999999;2000000.0;No bio yet;5185200.0;302940.0;1364.0;15574.0;23.465049285714286
aylivaofficial;A Y L I V A🎙;42200000.0;1600000.0;I care about your heart.  Instagram : ayliva_ ♡ Schwarzes Herz 25.08 ♡;24800000.0;3159400.0;69178.0;298400.0;41.675019024390245
doctormiguelpadilla;Doctor Miguel;225300000.0;7600000.0;SOY TU HERMANO MAYOR DOCTOR  Ayúdame picándole aquí y aprende INGLÉS GRATIS;5349600.0;827000.0;5534.0;96458.0;24.381449
tabithaswatosh;Tabs;868700000.0;13900000.0;the “big sister” of the internet;9391600.0;1620357.0;2442.0;86829.0;22.191174776119404
roportajadam;Mahsun Karaca;22400000.0;1500000.0;Kanaat Önderi;7300000.0;451400.0;2978.0;33237.0;70.65951802168021
jashlem;Jash;1400000000.0;27600000.0;ig: @jashlem 🇨🇴;3016100.0;571100.0;1278.0;23630.0;13.85212383561644
firstnamechris;Chris Punsalan;70500000.0;2300000.0;full time caregiver 👵🏼 chris@chooseday.com  Grandma Inspired Collectibles 👇🏼;14937700.0;1935400.0;34144.0;139953.0;25.2558985
federalplumbing;IvándeFederalplumbing;11700000.0;1200000.0;Te comparto lo poco que se💡🔧🇲🇽🚔 Contacto ✉️:  federalplumbing@gmail.com;44400284.0;2229203.0;4258.0;214200.0;110.323779144248
jordanavucetic;jordanavucetic;85200000.0;3800000.0;💌 contato@jordanavucetic.com;1929600.0;301088.0;4843.0;10458.0;61.995080446428574
rayanfahmi;Rayan;83600000.0;4600000.0;A youtuber  🇯🇴 |📍Dubai;5771500.0;625700.0;2653.0;51021.0;30.01573375
dovecameron;Dove Cameron;158200000.0;12400000.0;lethal woman out now;4478900.0;767800.0;4428.0;23804.0;47.05105984375
lordtrunks;Lord Trunks;235000000.0;5400000.0;⬇️YOUTUBE!⬇️;1462200.0;256685.0;1345.0;21598.0;51.48936509259259
edwinmendozza;𝖊𝖉𝖜𝖎𝖓;631200000.0;15700000.0;No bio yet;4450300.0;698600.0;1261.0;20289.0;10.266155172413791
jefripradewa;Jefri Pradewa;20400000.0;289100.0;Nature | Human Interest 📍Pekalongan, IDN;10931700.0;1328200.0;30502.0;144185.0;24.65330389473684
mexicocookingclub;Calixto Serna;201900000.0;12400000.0;Calixto serna 🇲🇽 Comida callejera en Tailandia 🇹🇭 👇👇;98246900.0;10511300.0;47011.0;411000.0;28.91271149122807
jzgarcia;Jonathan “JZ” Zambrano;148500000.0;2300000.0;A bean with a dream 🇲🇽 North Carolina jztiktok@yahoo.com 📩;3211400.0;635800.0;1297.0;67478.0;13.662699626865672
jorgitoparrillero;Jorgito Parrillero;36800000.0;2400000.0;La comida junta personas❤️ Bailamos un poquito😎 ® ¿Próximamente?👇¡Suscríbete!;32167400.0;2087088.0;5362.0;190426.0;114776.0780141844
koharotvreal;koharotv;48800000.0;2800000.0;Science|Technology|Gadget Review;58331100.0;5228700.0;33439.0;136341.0;46.45189677419355
its.michhh;Its.michhh;2600000000.0;36900000.0;Tijuana 📍 “La baby del flow” 📩 info@itsmichhh.com;28848700.0;3660100.0;13362.0;141976.0;21.497145217391303
mndiaye_97;mndiaye_97;986800000.0;16100000.000000002;Email: mamadou@mypeopleknow.com Cute Animals that Put People in Hospitals ⬇️⬇️;55332400.0;6943700.0;34979.0;372468.0;33.33458596153846
leanadeeb;Leana Deeb;349800000.0;12300000.0;All praise is due to the most high  🇵🇸 🇺🇾;2393500.0;262300.0;4076.0;8948.0;24.34382210526316
hyoga.x;Hyoga;34300000.0;1400000.0;Supervillain ツ contact@hyogax.com Download Genshin Impact here;33319900.0;3873200.0;16367.0;279283.0;42.77416502463054
jannatmirza;J M 🥀;708500000.0;23700000.0;Rather be honest than impressive.;147600000.0;9413200.0;106304.0;280300.0;39.01273588235294
jennychallita;Jennychallita;62200000.0;5500000.0;💜💙 امي ثم باقي البشر 💙💜 حساباتي بالتواصل الاجتماعي 👇;103560100.0;6821176.0;68420.0;426202.0;127.63780130113574
caprariu_valentino;V A L E N T I N O;102300000.0;4800000.0;YouTube - Valentino's Works   IG- Valentin21caprariu;531900.0;26075.0;643.0;803.0;30.22290466257669
section_pull_up;Section Pull Up Off;15900000.0;1500000.0;Management, partenariat, infos, Booking : lea@carryout.fR  https://CantStop.lnk.;22683909.0;1621955.0;29504.0;58628.0;62.064120661764704
itsjojosiwa;JoJo Siwa;1900000000.0;45600000.0;Hi Tiktok  ⬇️My TIKTOK SHOP IS OPEN ⬇️;69292500.0;6863700.0;44404.0;277772.0;36.324521355932205
naenano;なえなの🌨;178500000.0;3700000.0;にょき 【seju 所属】;1956700.0;267500.0;2368.0;9529.0;4.495898403796376
gabrielabee;GABRIELA BEE;233000000.0;10400000.0;“LOOK AT YOU NOW” OUT NOWWW🪐🪐 🇺🇾🇨🇱;8448200.0;921700.0;3492.0;54632.0;22.43261254901961
ayanakamura;Aya Nakamura;11900000.0;2600000.0;NAKAMURA BABY;8658500.0;959500.0;7156.0;41979.0;45.68521513157895
sallyalawady1;Sally Alawady;56100000.0;6100000.0;فلسطين /غزه سوريا/ادلب الله ينصرنا;4533200.0;309442.0;5825.0;19590.0;42.70898598484848
yefersoncossio;Yef;254800000.0;16500000.0;Sígueme en Instagram👇🏻🖤;10700000.0;862900.0;1970.0;28309.0;50.643924375
teukuryantr;teukuryantr;119300000.0;5700000.0;teukuryantr.business@gmail.com;45396400.0;4409939.0;30949.0;67099.0;24.28821798657718
vietphuongthoa98;Việt Phương Thoa;559200000.0;13200000.0;Đồ tui xài ở đây nè 👇😘;8972400.0;565100.0;5280.0;14387.0;44.261378
dangthuhaf;Đặng Thu Hà;123800000.0;3200000.0;partners@schannel.vn;60597000.0;4454500.0;9174.0;83727.0;33.61720724137931
q7cg;احمد الحربي;3800000.0;460300.0;Makkah |📍    ⠀⠀  ⠀⠀ ⠀⠀                 Follow me on snapchat ⤵️  ⠀ ⠀⠀ ⠀;218712.0;5783.0;335.0;754.0;18.7099005
onlyraisingkingsnyc;Onlyraisingkings;60700000.0;1800000.0;Kev Herrera  Onlyraisingkings@gmail.com Comedy Tour Dates & Tickets👇🏼;10012500.0;1286500.0;12446.0;54105.0;6086.364238410596
bungalow_jonathan;Bungalow Jonathan;17200000.0;440400.0;Karaoke King 👑 Bungalowjonathan@gmail.com Sandwich shirt ⬇️;14242300.0;1606081.0;16748.0;91740.0;25.55246397003745
chikn.nuggit;Chikn Nuggit;147700000.0;5200000.0;Weird cartoons New videos every Monday, Wednesday and Friday  (◉ᴥ◉);1164400.0;250200.0;2315.0;30018.0;65.40244343855693
yesimresmi1;~YEŞİM;374800000.0;18800000.0;No bio yet.;6861300.0;348800.0;1915.0;24285.0;48.39015151515152
itsaburob;Ahmad Aburob;28300000.0;2800000.0;تيك توكر قوي ✉️business@aburob.com;21300000.0;1058400.0;9615.0;52926.0;1439.1013815789474
lasrecetasdesimon;lasrecetasdesimon;122200000.0;8000000.0;¡Recetas fáciles para todos los días!  👍🏻 Es un 10 👍🏻;151793400.0;14610200.0;33282.0;2013600.0;67.46216620689655
